kepid,pl_name,Score_Habitability,Score_Type,Score_Detection,Score_Radio,ProbeScore,rank,pl_rade,pl_bmasse,pl_eqt,pl_dens,planet_type_rule
9027909.0,Kepler-1496 b,0.0,0.8,0.5,1.0,0.44499999999999995,925,2.22,5.56,535.0,,Super-Earth
9034103.0,Kepler-832 b,0.0,0.8,0.5,1.0,0.44499999999999995,926,2.06,4.9,965.0,,Super-Earth
3240158.0,Kepler-769 c,0.0,0.8,0.5,1.0,0.44499999999999995,927,1.79,3.86,803.0,,Super-Earth
4644952.0,Kepler-319 b,0.0,0.8,0.5,1.0,0.44499999999999995,928,1.63,3.29,1023.0,,Super-Earth
9071593.0,Kepler-1162 b,0.0,0.8,0.5,1.0,0.44499999999999995,929,2.21,5.52,490.0,,Super-Earth
6294819.0,Kepler-1368 b,0.0,0.8,0.5,1.0,0.44499999999999995,930,1.65,3.36,2085.0,,Super-Earth
9076971.0,Kepler-1400 b,0.0,0.8,0.5,1.0,0.44499999999999995,931,1.62,3.26,725.0,,Super-Earth
9112931.0,Kepler-1161 b,0.0,0.8,0.5,1.0,0.44499999999999995,932,2.13,5.18,485.0,,Super-Earth
12735830.0,Kepler-1465 b,0.0,0.8,0.5,1.0,0.44499999999999995,933,1.77,3.78,668.0,,Super-Earth
9085563.0,Kepler-1486 b,0.0,0.8,0.5,1.0,0.44499999999999995,934,2.32,5.99,538.0,,Super-Earth
4644604.0,Kepler-626 b,0.0,0.8,0.5,1.0,0.44499999999999995,935,2.29,5.86,784.0,,Super-Earth
9092504.0,Kepler-1322 b,0.0,0.8,0.5,1.0,0.44499999999999995,936,1.61,3.22,1666.0,,Super-Earth
9100953.0,Kepler-1610 b,0.0,0.8,0.5,1.0,0.44499999999999995,937,1.61,3.22,750.0,,Super-Earth
11656721.0,Kepler-594 b,0.0,0.8,0.5,1.0,0.44499999999999995,938,2.18,5.39,678.0,,Super-Earth
10018233.0,Kepler-1306 b,0.0,0.8,0.5,1.0,0.44499999999999995,939,1.91,4.31,678.0,,Super-Earth
11621223.0,Kepler-535 b,0.0,0.8,0.5,1.0,0.44499999999999995,940,2.36,6.17,1247.0,,Super-Earth
9269042.0,Kepler-1221 b,0.0,0.8,0.5,1.0,0.44499999999999995,941,1.88,4.19,632.0,,Super-Earth
9964801.0,Kepler-654 b,0.0,0.8,0.5,1.0,0.44499999999999995,942,2.07,4.94,831.0,,Super-Earth
6026924.0,Kepler-1580 b,0.0,0.8,0.5,1.0,0.44499999999999995,943,2.11,5.1,733.0,,Super-Earth
4455231.0,Kepler-288 b,0.0,0.8,0.5,1.0,0.44499999999999995,944,1.67,3.43,1197.0,,Super-Earth
6267535.0,Kepler-638 b,0.0,0.8,0.5,1.0,0.44499999999999995,945,1.83,4.01,1111.0,,Super-Earth
4454934.0,Kepler-1155 b,0.0,0.8,0.5,1.0,0.44499999999999995,946,2.03,4.78,609.0,,Super-Earth
11134879.0,Kepler-570 b,0.0,0.8,0.5,1.0,0.44499999999999995,947,2.45,6.57,1009.0,,Super-Earth
9395719.0,Kepler-1250 b,0.0,0.8,0.5,1.0,0.44499999999999995,948,1.92,4.35,1431.0,,Super-Earth
9963524.0,Kepler-221 b,0.0,0.8,0.5,1.0,0.44499999999999995,949,1.71,5.95575,1090.0,,Super-Earth
9351920.0,Kepler-1111 b,0.0,0.8,0.5,1.0,0.44499999999999995,950,2.0,4.66,938.0,,Super-Earth
1432789.0,Kepler-745 b,0.0,0.8,0.5,1.0,0.44499999999999995,951,2.16,5.31,931.0,,Super-Earth
9411166.0,Kepler-1016 b,0.0,0.8,0.5,1.0,0.44499999999999995,952,2.18,5.39,1540.0,,Super-Earth
6263593.0,Kepler-1418 b,0.0,0.8,0.5,1.0,0.44499999999999995,953,1.66,3.39,419.0,,Super-Earth
9958962.0,Kepler-616 b,0.0,0.8,0.5,1.0,0.44499999999999995,954,2.43,6.48,860.0,,Super-Earth
4346178.0,Kepler-1304 b,0.0,0.8,0.5,1.0,0.44499999999999995,955,2.29,5.86,715.0,,Super-Earth
9946525.0,Kepler-148 b,0.0,0.8,0.5,1.0,0.44499999999999995,956,1.8,3.89,1284.0,,Super-Earth
4466677.0,Kepler-822 b,0.0,0.8,0.5,1.0,0.44499999999999995,957,1.77,3.78,1239.0,,Super-Earth
9351316.0,Kepler-1086 b,0.0,0.8,0.5,1.0,0.44499999999999995,958,2.44,6.53,433.0,,Super-Earth
10005788.0,Kepler-1022 b,0.0,0.8,0.5,1.0,0.44499999999999995,959,2.36,6.17,512.0,,Super-Earth
9304101.0,Kepler-1079 b,0.0,0.8,0.5,1.0,0.44499999999999995,960,1.63,3.29,887.0,,Super-Earth
9272070.0,Kepler-1555 b,0.0,0.8,0.5,1.0,0.44499999999999995,961,1.61,3.22,959.0,,Super-Earth
4483138.0,Kepler-1384 b,0.0,0.8,0.5,1.0,0.44499999999999995,962,1.94,4.42,608.0,,Super-Earth
3964109.0,Kepler-544 b,0.0,0.8,0.5,1.0,0.44499999999999995,963,2.12,5.14,748.0,,Super-Earth
9279354.0,Kepler-1788 b,0.0,0.8,0.5,1.0,0.44499999999999995,964,2.37850461,6.25,956.0,,Super-Earth
4478168.0,Kepler-624 b,0.0,0.8,0.5,1.0,0.44499999999999995,965,2.31,5.95,852.0,,Super-Earth
10001368.0,Kepler-1344 b,0.0,0.8,0.5,1.0,0.44499999999999995,966,1.84,4.04,1219.0,,Super-Earth
11129738.0,Kepler-844 b,0.0,0.8,0.5,1.0,0.44499999999999995,967,1.68,3.46,713.0,,Super-Earth
9349757.0,Kepler-1474 b,0.0,0.8,0.5,1.0,0.44499999999999995,968,2.16,5.31,561.0,,Super-Earth
9307509.0,Kepler-1794 b,0.0,0.8,0.5,1.0,0.44499999999999995,969,1.79426276,3.87,703.0,,Super-Earth
9334289.0,Kepler-254 c,0.0,0.8,0.5,1.0,0.44499999999999995,970,2.15,3.2,787.0,,Super-Earth
11133306.0,Kepler-509 b,0.0,0.8,0.5,1.0,0.44499999999999995,971,2.49,6.76,584.0,,Super-Earth
9336200.0,Kepler-1153 b,0.0,0.8,0.5,1.0,0.44499999999999995,972,1.73,3.64,1343.0,,Super-Earth
9347009.0,Kepler-1030 b,0.0,0.8,0.5,1.0,0.44499999999999995,973,2.48,6.71,529.0,,Super-Earth
9995771.0,Kepler-1509 b,0.0,0.8,0.5,1.0,0.44499999999999995,974,1.85,4.08,667.0,,Super-Earth
5174858.0,Kepler-1852 b,0.0,0.8,0.5,1.0,0.44499999999999995,975,1.88610592,4.22,760.0,,Super-Earth
11821363.0,Kepler-1754 b,0.0,0.8,0.5,1.0,0.44499999999999995,976,2.43996509,6.53,672.0,,Super-Earth
5175024.0,Kepler-1279 b,0.0,0.8,0.5,1.0,0.44499999999999995,977,1.75,3.71,738.0,,Super-Earth
6846911.0,Kepler-1842 b,0.0,0.8,0.5,1.0,0.44499999999999995,978,2.35388681,6.14,822.0,,Super-Earth
7584650.0,Kepler-1863 b,0.0,0.8,0.5,1.0,0.44499999999999995,979,2.26309256,5.74,508.0,,Super-Earth
5599774.0,Kepler-1195 b,0.0,0.8,0.5,1.0,0.44499999999999995,980,2.08,4.98,702.0,,Super-Earth
7596240.0,Kepler-1584 b,0.0,0.8,0.5,1.0,0.44499999999999995,981,1.61,3.22,886.0,,Super-Earth
5562090.0,Kepler-1309 b,0.0,0.8,0.5,1.0,0.44499999999999995,982,2.37,6.21,491.0,,Super-Earth
12056139.0,Kepler-1449 b,0.0,0.8,0.5,1.0,0.44499999999999995,983,1.68,3.46,867.0,,Super-Earth
5551240.0,Kepler-1626 b,0.0,0.8,0.5,1.0,0.44499999999999995,984,2.02,4.74,1352.0,,Super-Earth
5546761.0,Kepler-1125 b,0.0,0.8,0.5,1.0,0.44499999999999995,985,1.84,4.04,778.0,,Super-Earth
7672097.0,Kepler-1160 b,0.0,0.8,0.5,1.0,0.44499999999999995,986,2.14,5.22,839.0,,Super-Earth
5546691.0,Kepler-1283 b,0.0,0.8,0.5,1.0,0.44499999999999995,987,1.91,4.31,764.0,,Super-Earth
5534941.0,Kepler-1827 b,0.0,0.8,0.5,1.0,0.44499999999999995,988,1.85644292,4.1,1329.0,,Super-Earth
7626506.0,Kepler-112 b,0.0,0.8,0.5,1.0,0.44499999999999995,989,2.36,6.17,809.0,,Super-Earth
7659389.0,Kepler-1872 b,0.0,0.8,0.5,1.0,0.44499999999999995,990,2.38421141,6.28,1005.0,,Super-Earth
12055539.0,Kepler-1448 b,0.0,0.8,0.5,1.0,0.44499999999999995,991,1.61,3.22,811.0,,Super-Earth
5531694.0,Kepler-634 b,0.0,0.8,0.5,1.0,0.44499999999999995,992,1.89,4.23,1309.0,,Super-Earth
6849310.0,Kepler-244 c,0.0,0.8,0.5,1.0,0.44499999999999995,993,2.05,4.86,791.0,,Super-Earth
11336883.0,Kepler-853 b,0.0,0.8,0.5,1.0,0.44499999999999995,994,1.69,3.5,1187.0,,Super-Earth
7542813.0,Kepler-1180 b,0.0,0.8,0.5,1.0,0.44499999999999995,995,1.99,4.62,765.0,,Super-Earth
10982872.0,Kepler-142 b,0.0,0.8,0.5,1.0,0.44499999999999995,996,1.99,4.62,1597.0,,Super-Earth
3548044.0,Kepler-371 b,0.0,0.8,0.5,1.0,0.44499999999999995,997,1.89,4.23,554.0,,Super-Earth
7517261.0,Kepler-1511 b,0.0,0.8,0.5,1.0,0.44499999999999995,998,1.68,3.46,903.0,,Super-Earth
7515762.0,Kepler-1268 b,0.0,0.8,0.5,1.0,0.44499999999999995,999,2.03,4.78,627.0,,Super-Earth
6862721.0,Kepler-1781 b,0.0,0.8,0.5,1.0,0.44499999999999995,1000,2.38091029,6.26,1003.0,,Super-Earth
7510820.0,Kepler-1461 b,0.0,0.8,0.5,1.0,0.44499999999999995,1001,2.03,4.78,451.0,,Super-Earth
7504778.0,Kepler-1188 b,0.0,0.8,0.5,1.0,0.44499999999999995,1002,2.08,4.98,775.0,,Super-Earth
7463685.0,Kepler-1884 b,0.0,0.8,0.5,1.0,0.44499999999999995,1003,1.81406781,3.95,864.0,,Super-Earth
7458762.0,Kepler-713 b,0.0,0.8,0.5,1.0,0.44499999999999995,1004,2.48,6.71,905.0,,Super-Earth
2302548.0,Kepler-261 b,0.0,0.8,0.5,1.0,0.44499999999999995,1005,2.18,5.39,672.0,,Super-Earth
10788461.0,Kepler-1530 b,0.0,0.8,0.5,1.0,0.44499999999999995,1006,1.64,3.33,1484.0,,Super-Earth
12066569.0,Kepler-1455 b,0.0,0.8,0.5,1.0,0.44499999999999995,1007,2.16,5.31,298.0,,Super-Earth
7450747.0,Kepler-1949 b,0.0,0.8,0.5,1.0,0.44499999999999995,1008,2.21964541,5.56,1709.0,,Super-Earth
2165002.0,Kepler-263 c,0.0,0.8,0.5,1.0,0.44499999999999995,1009,2.47,6.66,386.0,,Super-Earth
7670943.0,Kepler-1713 b,0.0,0.8,0.5,1.0,0.44499999999999995,1010,1.71673535,3.59,900.0,,Super-Earth
5526717.0,Kepler-926 b,0.0,0.8,0.5,1.0,0.44499999999999995,1011,2.31,5.95,524.0,,Super-Earth
11303322.0,Kepler-1472 b,0.0,0.8,0.5,1.0,0.44499999999999995,1012,1.9,4.27,613.0,,Super-Earth
2438513.0,Kepler-1777 b,0.0,0.8,0.5,1.0,0.44499999999999995,1013,2.13189678,5.19,819.0,,Super-Earth
10990886.0,Kepler-568 b,0.0,0.8,0.5,1.0,0.44499999999999995,1014,2.26,5.73,429.0,,Super-Earth
10662202.0,Kepler-662 b,0.0,0.8,0.5,1.0,0.44499999999999995,1015,2.18,5.39,530.0,,Super-Earth
5456651.0,Kepler-239 b,0.0,0.8,0.5,1.0,0.44499999999999995,1016,2.33,6.04,616.0,,Super-Earth
3561464.0,Kepler-1487 b,0.0,0.8,0.5,1.0,0.44499999999999995,1017,2.13,5.18,1682.0,,Super-Earth
7815744.0,Kepler-933 b,0.0,0.8,0.5,1.0,0.44499999999999995,1018,2.46,6.62,602.0,,Super-Earth
7831264.0,Kepler-116 c,0.0,0.8,0.5,1.0,0.44499999999999995,1019,2.3,5.9,964.0,,Super-Earth
10617017.0,Kepler-1121 b,0.0,0.8,0.5,1.0,0.44499999999999995,1020,1.91,4.31,1008.0,,Super-Earth
10717220.0,Kepler-1644 b,0.0,0.8,0.5,1.0,0.44499999999999995,1021,1.88,4.19,606.0,,Super-Earth
6779726.0,Kepler-1918 b,0.0,0.8,0.5,1.0,0.44499999999999995,1022,2.29763023,5.89,497.0,,Super-Earth
11954842.0,Kepler-883 b,0.0,0.8,0.5,1.0,0.44499999999999995,1023,1.78,3.82,818.0,,Super-Earth
11923284.0,Kepler-1061 b,0.0,0.8,0.5,1.0,0.44499999999999995,1024,1.98,4.58,1332.0,,Super-Earth
7870390.0,Kepler-83 c,0.0,0.8,0.5,1.0,0.44499999999999995,1025,2.36,2.03,362.0,,Super-Earth
3116412.0,Kepler-772 b,0.0,0.8,0.5,1.0,0.44499999999999995,1026,1.82,3.97,866.0,,Super-Earth
7877978.0,Kepler-1874 b,0.0,0.8,0.5,1.0,0.44499999999999995,1027,2.21110724,5.52,356.0,,Super-Earth
2438264.0,Kepler-156 b,0.0,0.8,0.5,1.0,0.44499999999999995,1028,2.3,5.9,867.0,,Super-Earth
6786348.0,Kepler-947 b,0.0,0.8,0.5,1.0,0.44499999999999995,1029,2.28,5.82,573.0,,Super-Earth
7769819.0,Kepler-1342 b,0.0,0.8,0.5,1.0,0.44499999999999995,1030,1.66,3.39,1283.0,,Super-Earth
7767162.0,Kepler-1375 b,0.0,0.8,0.5,1.0,0.44499999999999995,1031,1.74,3.68,1543.0,,Super-Earth
12008872.0,Kepler-1327 b,0.0,0.8,0.5,1.0,0.44499999999999995,1032,1.8,3.89,831.0,,Super-Earth
11337372.0,Kepler-920 b,0.0,0.8,0.5,1.0,0.44499999999999995,1033,2.42,6.44,907.0,,Super-Earth
10676014.0,Kepler-954 b,0.0,0.8,0.5,1.0,0.44499999999999995,1034,2.32,5.99,545.0,,Super-Earth
6803202.0,Kepler-1711 b,0.0,0.8,0.5,1.0,0.44499999999999995,1035,1.923,4.36,669.0,,Super-Earth
7747457.0,Kepler-1613 b,0.0,0.8,0.5,1.0,0.44499999999999995,1036,2.08,4.98,1926.0,,Super-Earth
5511081.0,Kepler-338 b,0.0,0.8,0.5,1.0,0.44499999999999995,1037,2.44,30.6,1005.0,,Super-Earth
10989274.0,Kepler-1645 b,0.0,0.8,0.5,1.0,0.44499999999999995,1038,1.78,3.82,754.0,,Super-Earth
8344004.0,Kepler-188 b,0.0,0.8,0.5,1.0,0.44499999999999995,1039,1.68,3.46,1463.0,,Super-Earth
7703882.0,Kepler-1954 b,0.0,0.8,0.5,1.0,0.44499999999999995,1040,1.80235934,3.9,949.0,,Super-Earth
7700622.0,Kepler-1716 b,0.0,0.8,0.5,1.0,0.44499999999999995,1041,2.4247685,6.46,408.0,,Super-Earth
6838050.0,Kepler-583 b,0.0,0.8,0.5,1.0,0.44499999999999995,1042,2.28,5.82,1017.0,,Super-Earth
7685981.0,Kepler-717 b,0.0,0.8,0.5,1.0,0.44499999999999995,1043,2.42,6.44,1139.0,,Super-Earth
5520547.0,Kepler-1401 b,0.0,0.8,0.5,1.0,0.44499999999999995,1044,1.68,3.46,808.0,,Super-Earth
7449136.0,Kepler-1002 b,0.0,0.8,0.5,1.0,0.44499999999999995,1045,1.71,3.57,1453.0,,Super-Earth
7440748.0,Kepler-161 b,0.0,0.8,0.5,1.0,0.44499999999999995,1046,2.12,2.63,868.0,,Super-Earth
11348997.0,Kepler-1089 b,0.0,0.8,0.5,1.0,0.44499999999999995,1047,1.83,4.01,584.0,,Super-Earth
3217264.0,Kepler-149 c,0.0,0.8,0.5,1.0,0.44499999999999995,1048,1.61,3.22,436.0,,Super-Earth
10905746.0,Kepler-1651 b,0.0,0.8,0.5,1.0,0.44499999999999995,1049,1.84,4.04,393.0,,Super-Earth
6949061.0,Kepler-343 b,0.0,0.8,0.5,1.0,0.44499999999999995,1050,2.41,6.39,1024.0,,Super-Earth
5775129.0,Kepler-1691 b,0.0,0.8,0.5,1.0,0.44499999999999995,1051,1.83470985,4.02,1283.0,,Super-Earth
12254378.0,Kepler-1217 b,0.0,0.8,0.5,1.0,0.44499999999999995,1052,1.99,4.62,1542.0,,Super-Earth
7118364.0,Kepler-710 b,0.0,0.8,0.5,1.0,0.44499999999999995,1053,1.88,4.19,1174.0,,Super-Earth
3447722.0,Kepler-275 b,0.0,0.8,0.5,1.0,0.44499999999999995,1054,2.34,6.08,1015.0,,Super-Earth
10963242.0,Kepler-814 b,0.0,0.8,0.5,1.0,0.44499999999999995,1055,2.12,5.14,1164.0,,Super-Earth
11288505.0,Kepler-846 b,0.0,0.8,0.5,1.0,0.44499999999999995,1056,2.48,6.71,624.0,,Super-Earth
3122913.0,Kepler-1845 b,0.0,0.8,0.5,1.0,0.44499999999999995,1057,2.43836702,6.52,584.0,,Super-Earth
10964440.0,Kepler-813 b,0.0,0.8,0.5,1.0,0.44499999999999995,1058,2.14,5.22,817.0,,Super-Earth
5735762.0,Kepler-48 b,0.0,0.8,0.5,1.0,0.44499999999999995,1059,1.88,3.94,932.0,,Super-Earth
7183745.0,Kepler-1266 c,0.0,0.8,0.5,1.0,0.44499999999999995,1060,1.68023962,3.46,881.0,,Super-Earth
5856571.0,Kepler-971 b,0.0,0.8,0.5,1.0,0.44499999999999995,1061,2.13,5.18,1087.0,,Super-Earth
7204981.0,Kepler-1127 b,0.0,0.8,0.5,1.0,0.44499999999999995,1062,1.96,4.5,994.0,,Super-Earth
1872821.0,Kepler-1828 b,0.0,0.8,0.5,1.0,0.44499999999999995,1063,2.11598626,5.13,799.0,,Super-Earth
7098355.0,Kepler-558 b,0.0,0.8,0.5,1.0,0.44499999999999995,1064,2.37,6.21,498.0,,Super-Earth
6949607.0,Kepler-28 b,0.0,0.8,0.5,1.0,0.44499999999999995,1065,1.959,1.63,585.0,,Super-Earth
7094486.0,Kepler-1009 b,0.0,0.8,0.5,1.0,0.44499999999999995,1066,2.17,5.35,403.0,,Super-Earth
6960913.0,Kepler-61 b,0.0,0.8,0.5,1.0,0.44499999999999995,1067,2.15,5.27,273.0,,Super-Earth
5784777.0,Kepler-1529 b,0.0,0.8,0.5,1.0,0.44499999999999995,1068,2.1,5.06,817.0,,Super-Earth
7050989.0,Kepler-136 b,0.0,0.8,0.5,1.0,0.44499999999999995,1069,2.05,19.8,951.0,,Super-Earth
7047824.0,Kepler-1353 b,0.0,0.8,0.5,1.0,0.44499999999999995,1070,1.8,3.89,491.0,,Super-Earth
7047363.0,Kepler-1236 b,0.0,0.8,0.5,1.0,0.44499999999999995,1071,2.14,5.22,480.0,,Super-Earth
7047207.0,Kepler-1260 b,0.0,0.8,0.5,1.0,0.44499999999999995,1072,1.77,3.78,823.0,,Super-Earth
5791986.0,Kepler-151 c,0.0,0.8,0.5,1.0,0.44499999999999995,1073,2.09,5.02,544.0,,Super-Earth
10909127.0,Kepler-1138 b,0.0,0.8,0.5,1.0,0.44499999999999995,1074,1.7,3.53,1080.0,,Super-Earth
12256520.0,Kepler-1166 b,0.0,0.8,0.5,1.0,0.44499999999999995,1075,1.69,3.5,486.0,,Super-Earth
10910878.0,Kepler-229 b,0.0,0.8,0.5,1.0,0.44499999999999995,1076,2.2,5.48,823.0,,Super-Earth
3440118.0,Kepler-1928 b,0.0,0.8,0.5,1.0,0.44499999999999995,1077,1.992,4.63,621.0,,Super-Earth
10924562.0,Kepler-1422 b,0.0,0.8,0.5,1.0,0.44499999999999995,1078,2.02,4.74,833.0,,Super-Earth
10933561.0,Kepler-133 b,0.0,0.8,0.5,1.0,0.44499999999999995,1079,1.76,3.75,1041.0,,Super-Earth
7207061.0,Kepler-417 b,0.0,0.8,0.5,1.0,0.44499999999999995,1080,2.31,11.0,671.0,,Super-Earth
12206313.0,Kepler-401 b,0.0,0.8,0.5,1.0,0.44499999999999995,1081,1.71,3.57,889.0,,Super-Earth
12110942.0,Kepler-680 b,0.0,0.8,0.5,1.0,0.44499999999999995,1082,2.42,6.44,1147.0,,Super-Earth
10973814.0,Kepler-287 b,0.0,0.8,0.5,1.0,0.44499999999999995,1083,2.33,83.0,667.0,,Super-Earth
5686174.0,Kepler-622 b,0.0,0.8,0.5,1.0,0.44499999999999995,1084,2.13,5.18,446.0,,Super-Earth
10973664.0,Kepler-619 c,0.0,0.8,0.5,1.0,0.44499999999999995,1085,1.69,3.5,1767.0,,Super-Earth
10842192.0,Kepler-1329 b,0.0,0.8,0.5,1.0,0.44499999999999995,1086,2.17,5.35,577.0,,Super-Earth
2161536.0,Kepler-1798 b,0.0,0.8,0.5,1.0,0.44499999999999995,1087,2.30911251,5.94,408.0,,Super-Earth
3531558.0,Kepler-467 b,0.0,0.8,0.5,1.0,0.44499999999999995,1088,2.25,5.69,712.0,,Super-Earth
7375348.0,Kepler-508 b,0.0,0.8,0.5,1.0,0.44499999999999995,1089,1.64,3.33,710.0,,Super-Earth
10810838.0,Kepler-482 b,0.0,0.8,0.5,1.0,0.44499999999999995,1090,2.36,6.17,352.0,,Super-Earth
12164564.0,Kepler-1343 b,0.0,0.8,0.5,1.0,0.44499999999999995,1091,1.93,4.38,1294.0,,Super-Earth
7386827.0,Kepler-1765 b,0.0,0.8,0.5,1.0,0.44499999999999995,1092,2.49508857,6.78,855.0,,Super-Earth
5640085.0,Kepler-159 b,0.0,0.8,0.5,1.0,0.44499999999999995,1093,2.38,6.26,447.0,,Super-Earth
12116380.0,Kepler-1123 b,0.0,0.8,0.5,1.0,0.44499999999999995,1094,1.67,3.43,1061.0,,Super-Earth
6878240.0,Kepler-397 b,0.0,0.8,0.5,1.0,0.44499999999999995,1095,2.46,6.62,539.0,,Super-Earth
5629538.0,Kepler-1201 b,0.0,0.8,0.5,1.0,0.44499999999999995,1096,2.29,5.86,789.0,,Super-Earth
7434875.0,Kepler-247 b,0.0,0.8,0.5,1.0,0.44499999999999995,1097,1.64,3.33,970.0,,Super-Earth
7303287.0,Kepler-289 b,0.0,0.8,0.5,1.0,0.44499999999999995,1098,2.49,3.7,607.0,,Super-Earth
7289317.0,Kepler-1243 b,0.0,0.8,0.5,1.0,0.44499999999999995,1099,1.75,3.71,690.0,,Super-Earth
7288306.0,Kepler-1503 b,0.0,0.8,0.5,1.0,0.44499999999999995,1100,2.27,5.77,321.0,,Super-Earth
7287415.0,Kepler-1745 b,0.0,0.8,0.5,1.0,0.44499999999999995,1101,1.92872921,4.38,1449.0,,Super-Earth
7286911.0,Kepler-1133 b,0.0,0.8,0.5,1.0,0.44499999999999995,1102,1.97,4.54,703.0,,Super-Earth
7286173.0,Kepler-986 b,0.0,0.8,0.5,1.0,0.44499999999999995,1103,2.36,6.17,465.0,,Super-Earth
6921944.0,Kepler-1105 b,0.0,0.8,0.5,1.0,0.44499999999999995,1104,2.01,4.7,729.0,,Super-Earth
12156347.0,Kepler-1687 b,0.0,0.8,0.5,1.0,0.44499999999999995,1105,1.65623882,3.38,598.0,,Super-Earth
10965588.0,Kepler-1132 b,0.0,0.8,0.5,1.0,0.44499999999999995,1106,2.35,6.12,384.0,,Super-Earth
12302530.0,Kepler-155 b,0.0,0.8,0.5,1.0,0.44499999999999995,1107,2.09,5.02,614.0,,Super-Earth
6924203.0,Kepler-829 b,0.0,0.8,0.5,1.0,0.44499999999999995,1108,2.11,5.1,857.0,,Super-Earth
10863608.0,Kepler-1210 b,0.0,0.8,0.5,1.0,0.44499999999999995,1109,1.7,3.53,856.0,,Super-Earth
7257966.0,Kepler-1946 b,0.0,0.8,0.5,1.0,0.44499999999999995,1110,2.48812698,6.75,1143.0,,Super-Earth
5860968.0,Kepler-1599 b,0.0,0.8,0.5,1.0,0.44499999999999995,1111,1.62,3.26,407.0,,Super-Earth
5857540.0,Kepler-1242 b,0.0,0.8,0.5,1.0,0.44499999999999995,1112,2.26,5.73,639.0,,Super-Earth
6936909.0,Kepler-291 b,0.0,0.8,0.5,1.0,0.44499999999999995,1113,2.16,5.31,1212.0,,Super-Earth
7212184.0,Kepler-1255 b,0.0,0.8,0.5,1.0,0.44499999999999995,1114,2.32,5.99,694.0,,Super-Earth
10990917.0,Kepler-919 b,0.0,0.8,0.5,1.0,0.44499999999999995,1115,2.25,5.69,869.0,,Super-Earth
10686864.0,Kepler-917 b,0.0,0.8,0.5,1.0,0.44499999999999995,1116,1.91,4.31,991.0,,Super-Earth
8164257.0,Kepler-357 b,0.0,0.8,0.5,1.0,0.44499999999999995,1117,1.84,4.04,793.0,,Super-Earth
6665512.0,Kepler-1048 b,0.0,0.8,0.5,1.0,0.44499999999999995,1118,1.61,3.22,619.0,,Super-Earth
8099138.0,Kepler-1196 b,0.0,0.8,0.5,1.0,0.44499999999999995,1119,2.23,5.6,436.0,,Super-Earth
8105398.0,Kepler-1632 b,0.0,0.8,0.5,1.0,0.44499999999999995,1120,2.47,6.66,369.0,,Super-Earth
11852982.0,Kepler-1712 b,0.0,0.8,0.5,1.0,0.44499999999999995,1121,2.28372556,5.83,391.0,,Super-Earth
11018648.0,Kepler-230 c,0.0,0.8,0.5,1.0,0.44499999999999995,1122,2.04,4.82,359.0,,Super-Earth
8218379.0,Kepler-1014 b,0.0,0.8,0.5,1.0,0.44499999999999995,1123,2.39,6.3,614.0,,Super-Earth
11853878.0,Kepler-968 b,0.0,0.8,0.5,1.0,0.44499999999999995,1124,2.0,4.66,745.0,,Super-Earth
5269467.0,Kepler-925 b,0.0,0.8,0.5,1.0,0.44499999999999995,1125,2.34,6.08,394.0,,Super-Earth
5938970.0,Kepler-1540 b,0.0,0.8,0.5,1.0,0.44499999999999995,1126,2.49,6.76,266.0,,Super-Earth
5906694.0,Kepler-1938 b,0.0,0.8,0.5,1.0,0.44499999999999995,1127,1.82828927,4.0,527.0,,Super-Earth
8240797.0,Kepler-321 b,0.0,0.8,0.5,1.0,0.44499999999999995,1128,1.77,3.78,1042.0,,Super-Earth
5213230.0,Kepler-1923 b,0.0,0.8,0.5,1.0,0.44499999999999995,1129,1.95958179,4.5,553.0,,Super-Earth
8240904.0,Kepler-266 b,0.0,0.8,0.5,1.0,0.44499999999999995,1130,2.48,6.71,1066.0,,Super-Earth
11860395.0,Kepler-1504 b,0.0,0.8,0.5,1.0,0.44499999999999995,1131,2.13,5.18,485.0,,Super-Earth
11356260.0,Kepler-851 b,0.0,0.8,0.5,1.0,0.44499999999999995,1132,1.68,3.46,900.0,,Super-Earth
8107225.0,Kepler-499 b,0.0,0.8,0.5,1.0,0.44499999999999995,1133,2.17,5.35,844.0,,Super-Earth
8242434.0,Kepler-942 b,0.0,0.8,0.5,1.0,0.44499999999999995,1134,2.13,5.18,379.0,,Super-Earth
11802615.0,Kepler-513 b,0.0,0.8,0.5,1.0,0.44499999999999995,1135,2.2,5.48,623.0,,Super-Earth
6761777.0,Kepler-1615 b,0.0,0.8,0.5,1.0,0.44499999999999995,1136,2.06,4.9,658.0,,Super-Earth
5369827.0,Kepler-1870 b,0.0,0.8,0.5,1.0,0.44499999999999995,1137,2.10143764,5.07,1046.0,,Super-Earth
5289854.0,Kepler-308 b,0.0,0.8,0.5,1.0,0.44499999999999995,1138,2.12,5.14,833.0,,Super-Earth
1724719.0,Kepler-1569 b,0.0,0.8,0.5,1.0,0.44499999999999995,1139,1.68,3.46,1222.0,,Super-Earth
8042453.0,Kepler-1182 b,0.0,0.8,0.5,1.0,0.44499999999999995,1140,2.41,6.39,796.0,,Super-Earth
11358389.0,Kepler-365 b,0.0,0.8,0.5,1.0,0.44499999999999995,1141,2.04,4.82,865.0,,Super-Earth
8164012.0,Kepler-1106 b,0.0,0.8,0.5,1.0,0.44499999999999995,1142,1.65,3.36,2199.0,,Super-Earth
