kepid,kepoi_name,fpp_prob,fpp_score,fpp_prob_heb,fpp_prob_ueb,fpp_prob_beb,fpp_prob_heb_dbl,fpp_prob_ueb_dbl,fpp_prob_beb_dbl,fpp_ror,fpp_steff,pp_host_rel_prob,pp_host_prob_score,pp_1hi_rel_prob,pp_2hi_rel_prob,pp_unk_rel_prob,fpp_fp_components_sum,radio_silence_risk,Radio_Silent,risk_threshold_0p75
7050989,K00312.01,0.011,1.0,0.00061,0.0098,6.2e-05,4.3e-08,8.6e-10,3.9e-09,0.014,6215.0,1.0,1.0,1.0,0.00066,4.669e-05,0.010472047759999999,0.3355123869558867,0,0.6606315896878756
7050989,K00312.02,0.0025,1.0,8.2e-05,0.0024,3e-05,5e-07,6.8e-10,2.1e-14,0.014,6215.0,1.0,1.0,1.0,1.6e-06,3.397e-05,0.002512500680021,0.3325019929800187,0,0.6606315896878756
7419318,K00313.01,1.1e-05,1.0,1.2e-07,4.2e-06,6.9e-06,5.3e-09,3.6000000000000003e-13,8.200000000000001e-12,0.024,5262.0,1.0,1.0,1.0,1.3999999999999999e-86,3.209e-06,1.122530856e-05,0.33167865118031764,0,0.6606315896878756
7419318,K00313.02,3.9e-06,1.0,1.1e-16,8.800000000000001e-20,3.9e-06,4.5e-09,4.2000000000000003e-13,5.5e-13,0.017,5260.0,1.0,1.0,1.0,6.3e-67,4.424e-06,3.9045009701100876e-06,0.33167624295211556,0,0.6606315896878756
7603200,K00314.01,5.1e-05,1.0,3.5e-16,1.9e-33,5.1e-05,1.5e-11,6.1e-15,2.2e-11,0.026,3804.0,1.0,1.0,1.0,5.6999999999999996e-58,2.011e-06,5.100003700645e-05,0.33169173534099217,0,0.6606315896878756
7603200,K00314.02,0.00031,1.0,4.2e-09,2.3e-16,0.0003,1.1e-08,1.7e-09,1e-05,0.023,3805.0,1.0,1.0,1.0,2.3000000000000002e-29,5.12e-06,0.00031001690000023,0.33177694065565294,0,0.6606315896878756
7603200,K00314.03,0.0014,1.0,1.8e-09,1.8000000000000002e-13,0.0014,2e-06,6.2e-07,9e-07,0.011,3804.0,0.91,0.95,0.91,0.091,5.776e-05,0.0014035218001800002,0.3624683313022998,0,0.6606315896878756
7700622,K00315.01,3.3e-05,1.0,2.1000000000000003e-12,3e-10,2.6e-05,1.6e-11,6.3e-06,1.3000000000000001e-12,0.027,4900.0,1.0,1.0,1.0,3.5e-59,6.535e-06,3.23003194e-05,0.331685814109458,0,0.6606315896878756
8008067,K00316.03,0.049,1.0,0.0012,0.047,0.00023,2.5e-05,0.00047,3.2e-07,0.017,5687.0,0.23,0.43,0.77,0.23,0.0001192,0.048925319999999994,0.6044605001335118,0,0.6606315896878756
8121310,K00317.01,0.00093,1.0,5.799999999999999e-14,3.5000000000000004e-12,8.6e-35,1.2e-07,1.6000000000000001e-28,1.9e-27,0.02,6402.0,1.0,1.0,1.0,1e-07,3.573e-05,1.2000355799999998e-07,0.33198092137509294,0,0.6606315896878756
12470954,K00439.01,2.9e-05,1.0,1.3e-05,1.1e-07,1.7e-05,9.3e-09,1.3e-10,2.6e-20,0.043,5440.0,1.0,1.0,1.0,7.2e-102,6.29e-07,3.0119430000000027e-05,0.331684866526855,0,0.6606315896878756
2438264,K00440.01,3.5e-05,1.0,5.899999999999999e-14,2.1000000000000001e-13,3.5e-05,2.5e-11,1.1e-11,1.6e-08,0.027,5085.0,1.0,1.0,1.0,2.5e-79,4.144e-06,3.5016036268999995e-05,0.33168647729795736,0,0.6606315896878756
2438264,K00440.02,9.9e-06,1.0,1.4e-08,2.5e-07,7.5e-06,2e-06,1e-07,3.8e-08,0.028,5084.0,1.0,1.0,1.0,4.5e-38,8.244e-06,9.902000000000001e-06,0.3316782158691918,0,0.6606315896878756
3340312,K00441.01,1.0,1.0,0.11,0.75,0.063,0.0041,0.052,0.017,0.247,6282.0,0.0,1.0,0.0,0.0,1.0,0.9961000000000001,0.6622899644805788,1,0.6606315896878756
3745690,K00442.01,0.00033,1.0,2.2e-07,8.7e-07,0.00028,2.2e-05,2.3e-05,1.8e-06,0.02,5859.0,0.52,1.0,0.52,0.48,6.724e-06,0.00032788999999999995,0.4917835142289087,0,0.6606315896878756
3745690,K00442.02,1.6e-05,1.0,1.7e-16,1.8e-15,1.6e-05,2.9e-08,4e-08,9.1e-08,0.012,5859.0,0.53,1.0,0.53,0.47,9.396e-06,1.6160000001969996e-05,0.48834694114645677,0,0.6606315896878756
3745690,K00442.03,0.0014,1.0,4.7e-06,0.00037,0.00091,1e-05,4.3e-06,4.7e-05,0.014,5860.0,0.51,0.44,0.51,0.49,4.21e-05,0.001346,0.4954688311575696,0,0.6606315896878756
3833007,K00443.01,1e-05,1.0,8.2e-16,9.9e-06,3.6e-07,3.7e-16,4.5e-20,1.7e-13,0.025,5871.0,1.0,1.0,1.0,0.0,3.515e-06,1.0260000171190046e-05,0.331678333635722,0,0.6606315896878756
3847138,K00444.01,1e-05,1.0,7.7e-08,4.1e-07,2.1e-06,7.1e-06,6.1e-13,5.8e-09,0.02,5736.0,1.0,1.0,1.0,5.5e-44,9.908e-06,9.69280061e-06,0.33167824810694163,0,0.6606315896878756
4633570,K00446.01,5.8e-05,1.0,2.6e-09,2.2e-06,5.6e-05,1e-08,8.4e-09,5.3e-08,0.031,4722.0,1.0,1.0,1.0,5.5e-44,9.084e-06,5.8274e-05,0.3316941281593536,0,0.6606315896878756
4633570,K00446.02,6.8e-05,1.0,1.6e-12,1.1e-09,4.7e-05,2.1e-09,1.1e-12,2.1e-08,0.027,4720.0,1.0,1.0,1.0,7.8e-81,8.738e-06,4.7024202699999996e-05,0.3316973275915482,0,0.6606315896878756
3531558,K00118.01,0.00013,1.0,7.9e-08,0.00013,1.1e-07,8.7e-11,2.1000000000000001e-13,8.5e-13,0.016,5780.0,0.94,1.0,0.94,0.061,1.085e-05,0.00013018908806,0.3520494600629911,0,0.6606315896878756
9471974,K00119.01,0.00045,1.0,4.6e-09,1.7e-05,0.00043,2.9e-14,2e-16,7.5e-20,0.037,5593.0,0.44,0.94,0.56,0.44,2.979e-05,0.0004470046000292,0.5184896556913131,0,0.6606315896878756
9471974,K00119.02,0.0051,1.0,2.7e-05,0.0045,0.0003,2.3e-14,0.00023,2.1e-09,0.035,5593.0,0.14,0.92,0.86,0.14,1.568e-05,0.005057002100023,0.6200193040261478,0,0.6606315896878756
11869052,K00120.01,0.015,1.0,0.00058,0.015,0.00029,7e-08,1e-08,1.7e-07,0.017,6279.0,0.4,0.88,0.4,0.26,5.148e-05,0.015870250000000002,0.42412609661228046,0,0.6606315896878756
3247396,K00121.01,1.0,1.0,0.0039,0.24,0.16,0.016,0.38,0.2,0.243,6251.0,2.3e-101,1.0,1.0,3.5e-14,3.039e-06,0.9999,0.9939649230212205,1,0.6606315896878756
8349582,K00122.01,0.017,1.0,0.00014,0.017,1.6e-06,1.5e-09,2.1e-12,4.500000000000001e-12,0.02,5685.0,1.0,1.0,1.0,3.4e-96,1.348e-06,0.017141601506600004,0.3373138020247098,0,0.6606315896878756
5094751,K00123.01,1.7e-06,1.0,3.3e-08,4.7e-09,1.6e-06,5.6e-08,7.4e-10,4.6e-10,0.018,5991.0,1.0,1.0,1.0,3.5000000000000003e-56,5.749e-06,1.6949e-06,0.3316755177669031,0,0.6606315896878756
5094751,K00123.02,0.0023,1.0,3.7e-10,4.5e-11,1.7999999999999998e-33,1.4e-08,1.5000000000000002e-19,4.3e-21,0.017,5991.0,1.0,1.0,1.0,3.6e-49,8.297e-06,1.44150000001543e-08,0.3324315587922688,0,0.6606315896878756
11086270,K00124.01,0.0045,1.0,0.00016,0.0044,3.2e-07,3.8e-11,1.7e-18,1e-13,0.014,6063.0,1.0,1.0,1.0,7.2e-08,8.557e-06,0.004560320038100002,0.3331751299379138,0,0.6606315896878756
11086270,K00124.02,0.011,1.0,0.00039,0.01,2.8e-07,2.9e-10,6.199999999999999e-22,5e-13,0.017,6061.0,1.0,1.0,1.0,1e-06,1.007e-05,0.010390280290499999,0.3352938131582084,0,0.6606315896878756
5364071,K00248.03,3.7e-07,1.0,1.1000000000000002e-12,6.6e-16,3.3e-07,3.8e-08,3.4e-09,7.0999999999999994e-15,0.027,4034.0,1.0,1.0,1.0,6.7e-10,1.03e-05,3.7140110776e-07,0.33167508093770964,0,0.6606315896878756
5364071,K00248.04,0.00014,1.0,9.3e-11,3.9e-12,0.00014,9e-09,1.1e-11,2.8e-07,0.026,4033.0,1.0,1.0,1.0,0.0034,4.982e-05,0.00014028910789999998,0.3328488024319897,0,0.6606315896878756
9390653,K00249.01,1.2e-05,1.0,1.1000000000000002e-12,1.2000000000000001e-17,1.2e-05,3.7e-10,8.9e-11,3.1e-10,0.039,3568.0,1.0,1.0,1.0,2.1e-46,3.224e-06,1.2000770100012e-05,0.3316789062735334,0,0.6606315896878756
9757613,K00250.01,2.9e-06,1.0,1.2e-10,1.3e-22,2.9e-06,3e-11,8.4e-17,3.1e-13,0.048,4040.0,1.0,1.0,1.0,0.0,1.014e-06,2.900150310084e-06,0.331675912564306,0,0.6606315896878756
9757613,K00250.02,3.9e-05,1.0,4.4e-08,2e-06,3.5e-05,5.8e-07,1.4e-06,1.8e-08,0.045,4038.0,1.0,1.0,1.0,0.0,2.511e-06,3.9041999999999997e-05,0.3316878016654234,0,0.6606315896878756
9757613,K00250.03,3.3e-05,1.0,4.5e-15,3e-13,3.4000000000000004e-17,3.3e-05,2.6e-10,2.2000000000000003e-12,0.021,4040.0,1.0,1.0,1.0,1.7e-14,1.103e-05,3.3000262504534e-05,0.3316858141958163,0,0.6606315896878756
9757613,K00250.04,0.00018,1.0,1e-05,3.4e-05,9.2e-05,7.3e-06,4.2e-05,3.1e-07,0.036,4041.0,1.0,1.0,1.0,0.0,5.862e-06,0.00018560999999999998,0.3317360161809374,0,0.6606315896878756
10489206,K00251.01,4.9e-08,1.0,1.2e-10,5.500000000000001e-18,4.7e-08,2e-09,1.4e-11,1.7e-16,0.046,3826.0,1.0,0.41,1.0,4.6999999999999995e-21,1.315e-05,4.91340001755e-08,0.3316749747035853,0,0.6606315896878756
11187837,K00252.01,0.00012,1.0,2.1e-11,7.6e-26,0.00012,7e-11,8.6e-15,8.8e-10,0.047,3894.0,1.0,1.0,1.0,1.7e-101,1.685e-06,0.0001200009710086,0.3317144336557875,0,0.6606315896878756
8121310,K00317.02,0.018,1.0,8.2e-11,9.1e-13,0.0067,0.0002,1.9e-06,0.011,0.006,6404.0,0.99,0.56,0.99,0.0033,0.0002523,0.01790190008291,0.33870728901239167,0,0.6606315896878756
8156120,K00318.01,0.033,1.0,0.003,0.019,0.0086,0.0011,0.00088,2.9e-12,0.041,6391.0,1.0,1.0,1.0,0.0,2.874e-06,0.0325800000029,0.34253052736848927,0,0.6606315896878756
8684730,K00319.01,0.43,1.0,0.03,0.4,0.00035,2.3e-05,0.00015,1.9e-08,0.047,5882.0,1.0,1.0,1.0,1.8999999999999997e-101,1.035e-06,0.43052301900000006,0.4732983605022117,0,0.6606315896878756
8700558,K00320.01,1.0,1.0,0.00014,0.2,0.063,0.01,0.27,0.46,0.218,6339.0,4.9e-57,1.0,1.0,4.9e-57,4.843e-06,1.0031400000000001,0.9949978468430114,1,0.6606315896878756
8753657,K00321.01,0.0052,1.0,8.5e-16,2.6e-24,0.0052,1.2e-06,4.5e-08,2.3e-07,0.013,5717.0,1.0,1.0,1.0,0.0,7.294e-06,0.00520147500000085,0.33338601823362707,0,0.6606315896878756
8753657,K00321.02,1.5e-05,1.0,1.6999999999999999e-19,1.3e-20,1.2e-05,1.2e-06,3e-08,2.8e-07,0.007,5716.0,1.0,1.0,1.0,0.0,2.046e-05,1.3510000000000184e-05,0.33167989289009736,0,0.6606315896878756
9139084,K00323.01,3e-05,1.0,4.8e-07,8.2e-06,7.2e-06,2.2e-06,1.2e-05,1e-10,0.021,5507.0,1.0,1.0,1.0,0.0,8.089e-07,3.00801e-05,0.33168485358899075,0,0.6606315896878756
9641041,K00324.01,1.0,1.0,2.2e-45,1.5e-49,4.0999999999999996e-30,0.0012,0.34,0.66,0.012,6257.0,0.0,1.0,0.0,0.0,0.1864,1.0012,0.6626847124379555,1,0.6606315896878756
9724984,K00325.01,1.0,1.0,0.00014,0.18,0.69,0.0014,0.022,0.11,0.038,5760.0,0.0,1.0,0.0,0.0,0.0,1.0035399999999999,0.66345447095484,1,0.6606315896878756
9880467,K00326.01,0.011,1.0,1.9e-35,2.6000000000000004e-34,0.011,1.8e-18,9.100000000000001e-18,2.4e-05,0.029,4177.0,0.0,1.0,0.0,0.0,0.0,0.01102400000000001,0.3369597512351006,0,0.6606315896878756
9880467,K00326.02,0.99,1.0,2.2e-11,1.3e-18,0.66,0.00024,1.8e-05,0.33,0.024,4175.0,0.0,1.0,0.0,0.0,0.0,0.990258000022,0.6590852689871793,0,0.6606315896878756
5021176,K00447.01,1.0,1.0,2.7000000000000004e-23,4.6999999999999995e-14,0.37,1.3e-05,0.00045,0.63,0.319,5418.0,6.6e-82,0.5,1.0,8.7e-60,8.115e-07,1.000463000000047,0.9941172299414456,1,0.6606315896878756
5640085,K00448.01,1.6e-05,1.0,2.3e-11,4.2e-25,1.6e-05,3.1e-08,3.0000000000000003e-13,3.2e-11,0.031,4287.0,1.0,1.0,1.0,0.0,7.13e-06,1.60310553e-05,0.3316802320625754,0,0.6606315896878756
5640085,K00448.02,0.00021,1.0,2.7e-14,5.2e-22,0.00021,8.6e-13,9.999999999999999e-16,1.4e-09,0.037,4288.0,1.0,0.94,1.0,1.4e-19,0.0001586,0.00021000140088799999,0.3317440398940025,0,0.6606315896878756
5779852,K00449.01,1.0,1.0,0.2,0.78,0.008,0.00073,0.0051,0.0005,0.371,6024.0,1.0,1.0,1.0,0.0,1.356e-06,0.9943299999999999,0.6606315896878756,1,0.6606315896878756
6042214,K00450.01,0.54,1.0,0.042,0.49,0.0057,0.00032,0.0047,0.00013,0.035,6164.0,7.9e-85,1.0,1.0,7.9e-85,1.885e-06,0.54285,0.8435823990922456,1,0.6606315896878756
6200715,K00451.01,0.28,1.0,4.4e-09,0.2,0.0024,0.0003,0.085,0.00018,0.027,6373.0,7.799999999999999e-103,0.95,1.0,7.799999999999999e-103,8.98e-08,0.28788000440000006,0.7597083282960417,1,0.6606315896878756
6291033,K00452.01,3.1e-07,1.0,5e-35,1.3999999999999998e-37,2.5e-58,8.4e-16,1.5e-15,4.8e-21,0.021,5997.0,1.0,1.0,1.0,5.1999999999999996e-101,7.454e-06,2.3400048e-15,0.3316750605171858,0,0.6606315896878756
6758917,K00453.01,1.0,1.0,0.079,0.92,0.00083,0.00029,0.001,4.1e-06,0.64,5455.0,1.0,1.0,1.0,0.0,4.29e-07,1.0011240999999997,0.6610013698369481,1,0.6606315896878756
7098355,K00454.01,1.9e-05,1.0,1.5e-09,2.1e-08,1.6e-05,1.5e-11,8.9e-18,2.7e-09,0.03,5233.0,1.0,1.0,1.0,2.4e-06,5.608e-06,1.60252150000089e-05,0.3316820047365225,0,0.6606315896878756
7101828,K00455.01,0.91,1.0,0.013,0.055,0.32,0.057,0.26,0.21,0.12,4213.0,4.3e-98,1.0,1.0,4.3e-98,0.002777,0.915,0.9660036093736931,1,0.6606315896878756
7269974,K00456.01,1.5e-05,1.0,1.1e-05,4e-06,1.9e-07,2.7e-09,1.2e-07,1.9e-12,0.032,5593.0,1.0,1.0,1.0,1.9999999999999998e-101,1.558e-06,1.53127019e-05,0.3316799957554609,0,0.6606315896878756
11449844,K00125.01,0.00094,1.0,0.00094,4.8e-10,8.2e-06,1.2e-09,1.5e-17,1.8000000000000002e-23,0.138,5495.0,1.0,1.0,1.0,0.0,3e-07,0.0009482016800000149,0.3319868757709311,0,0.6606315896878756
5897826,K00126.01,0.001,1.0,4.3e-08,4.2e-08,3.3999999999999996e-36,2.7e-17,5.5e-33,1.3e-26,0.106,5895.0,0.63,1.0,0.63,0.37,1.797e-06,8.5000000027e-08,0.45533724850511076,0,0.6606315896878756
8359498,K00127.01,0.0062,1.0,0.0062,6e-09,3.7e-08,4.2e-07,3.3e-10,2.0999999999999997e-21,0.096,5628.0,1.0,1.0,1.0,0.0,3.913e-07,0.00620046333,0.33371464206921897,0,0.6606315896878756
11359879,K00128.01,0.055,1.0,0.055,5.4e-06,2.3e-06,6.4e-05,9.7e-05,1.5e-21,0.099,5638.0,1.0,1.0,1.0,6.4e-101,5.489e-06,0.0551687,0.3498230682374032,0,0.6606315896878756
11974540,K00129.01,0.89,1.0,0.014,0.88,1.8e-24,4.3e-07,1.1e-07,3.4000000000000004e-27,0.076,6338.0,1.0,1.0,1.0,2.3999999999999997e-101,1.782e-06,0.8940005400000001,0.6257623644228484,0,0.6606315896878756
5297298,K00130.01,0.28,1.0,0.014,0.27,6.4e-05,7.4e-06,4.1e-09,5.8e-23,0.113,6229.0,1.0,1.0,1.0,0.0,1.038e-06,0.28407140410000004,0.42512213063863397,0,0.6606315896878756
7778437,K00131.01,0.0002,1.0,0.0002,3.7e-08,6.3e-19,3.7e-12,4.4e-22,9.3e-35,0.074,6729.0,1.0,1.0,1.0,8.600000000000001e-102,1.476e-06,0.00020003700370000064,0.33174076203947206,0,0.6606315896878756
8892910,K00132.01,0.69,1.0,0.018,0.66,0.00093,0.00039,0.012,3.1e-05,0.1,6315.0,1.0,1.0,1.0,1.4e-101,1.356e-06,0.691351,0.5590994544409095,0,0.6606315896878756
11673674,K00133.01,0.00072,1.0,0.00072,1.3999999999999999e-14,4.8000000000000003e-17,2.1e-14,5.0999999999999997e-17,1.5999999999999998e-36,0.066,6040.0,0.0,1.0,0.0,0.0,0.7708,0.000720000000035099,0.33357018210777084,0,0.6606315896878756
5794240,K00254.01,0.0066,1.0,0.0065,1.4e-08,4.1e-09,8.3e-05,4.3e-06,2.6e-17,0.171,3906.0,1.0,1.0,1.0,0.0,1.231e-06,0.006587318100000025,0.333846072306202,0,0.6606315896878756
7021681,K00255.01,0.00025,1.0,6.7e-15,2.1e-18,0.00025,6.2e-10,3.8e-10,7.1e-10,0.044,3916.0,1.0,1.0,1.0,9.3e-37,4.193e-06,0.0002500017100067021,0.331757198260935,0,0.6606315896878756
11548140,K00256.01,0.003,1.0,0.003,2.5000000000000003e-12,1.4e-08,1.2e-05,7.7e-07,3.9e-22,0.136,3576.0,1.0,1.0,1.0,0.0,4.916e-06,0.0030127840025000003,0.33266603381646687,0,0.6606315896878756
5514383,K00257.01,0.029,1.0,0.0024,0.026,6.3e-05,1.7e-06,4.8e-05,4.500000000000001e-12,0.02,6196.0,1.0,1.0,1.0,0.0,1.82e-05,0.0285127000045,0.3412147008439003,0,0.6606315896878756
8292840,K00260.02,2.8e-05,1.0,2.6e-05,1.6e-06,1.7e-09,3.9e-10,9.5e-17,7.5e-15,0.018,6306.0,1.0,0.58,1.0,0.0,0.0002354,2.7602090007595e-05,0.3316841693263023,0,0.6606315896878756
9881662,K00327.01,1.3e-07,1.0,2.4e-16,3.6e-19,5e-08,2.2e-08,1.5e-09,5.3e-08,0.012,6112.0,1.0,1.0,1.0,2.6000000000000002e-55,4.22e-06,1.2650000024035997e-07,0.3316750013049922,0,0.6606315896878756
9881662,K00327.02,9.8e-05,1.0,1.8e-06,5.8e-08,8.9e-06,2.3e-08,7e-06,2.3e-08,0.013,6111.0,1.0,0.82,1.0,2.5e-11,5.89e-08,1.7803999999999998e-05,0.3317071962987745,0,0.6606315896878756
9895004,K00328.01,1.0,1.0,0.0098,0.9,0.034,0.004,0.018,0.032,0.246,5786.0,1.6e-54,1.0,1.0,1.6e-54,3.3e-06,0.9978000000000001,0.9939649230212089,1,0.6606315896878756
10031885,K00329.01,1.0,1.0,3.7e-27,4.3999999999999994e-33,0.054,0.0011,2.4e-06,0.94,0.212,6070.0,0.0,1.0,0.0,0.0,0.002316,0.9951023999999999,0.6622899644805788,1,0.6606315896878756
11361646,K00330.01,3.5e-08,1.0,2.8e-18,1.2e-40,1.2e-08,1.3e-09,2.2000000000000002e-13,6.5e-21,0.016,6005.0,1.0,1.0,1.0,0.0,1.969e-05,1.33002200028065e-08,0.33167497005411223,0,0.6606315896878756
11361646,K00330.02,0.0011,1.0,9.6e-36,2.4e-30,4.2999999999999995e-36,9.9e-12,2e-11,9.1e-16,0.007,6003.0,1.0,0.99,1.0,0.0,0.0001283,2.990091e-11,0.3320368108348921,0,0.6606315896878756
10285631,K00331.01,1.9e-05,1.0,3.8e-16,1.9e-19,1.8e-05,1.4e-12,2.8999999999999997e-17,2.0000000000000004e-12,0.021,5552.0,1.0,1.0,1.0,0.0,1.643e-05,1.8000003400409186e-05,0.33168120871662193,0,0.6606315896878756
10290666,K00332.01,5.9e-05,1.0,1.1e-29,6.3e-61,5.9e-05,2.4e-09,2.7e-17,4.8e-08,0.015,5846.0,1.0,1.0,1.0,3.9e-57,9.861e-06,5.905040000002699e-05,0.33169438356128206,0,0.6606315896878756
10290666,K00332.02,0.003,1.0,3.4e-24,1.7e-26,0.0008,4.4e-06,5.6e-07,0.0022,0.006,5849.0,1.0,0.5,1.0,1.8e-09,8.208e-05,0.00300496,0.3326634606559773,0,0.6606315896878756
10337258,K00333.01,0.00023,1.0,1.9e-09,1.5e-06,8.1e-22,9.2e-14,1.3e-20,1.5e-16,0.019,6364.0,1.0,1.0,1.0,0.0,8.299e-06,1.5019000921500136e-06,0.331750618565794,0,0.6606315896878756
7269974,K00456.02,1.0,0.23,3e-11,3.2e-17,3e-191,0.23,2.9e-14,5.599999999999999e-37,0.016,5592.0,1.0,1.0,1.0,8.1e-30,7.54e-06,0.23000000003002904,0.6606315896878756,1,0.6606315896878756
7440748,K00457.01,4.6e-06,1.0,1.4e-09,1.1e-06,3.4e-06,9.6e-08,4.5e-09,2.1e-10,0.025,5129.0,1.0,1.0,1.0,2.6e-99,2.381e-06,4.60211e-06,0.3316764724352319,0,0.6606315896878756
7440748,K00457.02,0.0055,1.0,0.00051,0.0049,2.7e-05,1e-05,2.7e-05,1.5e-08,0.027,5129.0,1.0,1.0,1.0,1e-50,5.945e-06,0.005474015,0.33348422001194006,0,0.6606315896878756
7504328,K00458.01,0.84,1.0,0.73,0.041,0.012,0.048,0.0046,0.00011,0.066,5267.0,1.0,1.0,1.0,0.0,2.083e-06,0.8357100000000002,0.6079985287043163,0,0.6606315896878756
7977197,K00459.01,0.011,1.0,3.2e-07,0.011,2.8e-05,8.1e-13,1.8999999999999997e-15,1.4e-08,0.031,6027.0,1.0,1.0,1.0,0.0,9.654e-06,0.011028334000811898,0.33530280214070385,0,0.6606315896878756
7977197,K00459.02,7.1e-05,1.0,1.3999999999999999e-14,4.2e-08,2e-05,4.8e-07,5.4e-13,2.8e-07,0.013,5978.0,1.0,1.0,1.0,0.0,9.571e-05,2.0802000554e-05,0.3316983144614416,0,0.6606315896878756
8043638,K00460.01,8e-05,1.0,1.5e-05,4.8e-05,1.7e-05,3.3e-11,1.6e-11,1.5e-11,0.033,5458.0,1.0,1.0,1.0,0.0,0.0003689,8.0000064e-05,0.3317012750921752,0,0.6606315896878756
8773869,K00462.01,1.0,0.001,9.999999999999999e-118,7.6e-122,1.6e-44,1.2000000000000001e-30,1.2e-31,0.0013,0.016,5042.0,1e-99,0.76,1.0,1e-99,0.0001541,0.0013,0.9939649230212089,1,0.6606315896878756
8845205,K00463.01,0.00073,1.0,6.6e-13,5.899999999999999e-19,0.00073,9.4e-10,1e-13,8.9e-08,0.05,3544.0,1.0,1.0,1.0,0.0,3.191e-06,0.0007300899407600006,0.33191512646797705,0,0.6606315896878756
8890783,K00464.01,3.2e-05,1.0,2.3e-07,3e-06,1.9e-05,4.2e-22,9.9e-06,7.700000000000001e-13,0.067,5590.0,1.0,1.0,1.0,0.0,1.055e-06,3.213000077e-05,0.3316855279174422,0,0.6606315896878756
9818381,K00135.01,0.00021,1.0,0.00021,1.3e-08,1.5e-15,3.5e-06,1.2e-11,4.1000000000000004e-26,0.082,5998.0,1.0,1.0,1.0,0.0,2.877e-07,0.0002135130120015,0.33174519506176425,0,0.6606315896878756
7601633,K00136.01,0.95,1.0,0.076,0.87,0.0015,6.6e-05,0.0021,1.1e-06,0.113,6042.0,1.0,1.0,1.0,0.0,5.086e-07,0.9496670999999999,0.6441837581305133,0,0.6606315896878756
8644288,K00137.01,6.5e-06,1.0,4.9e-06,1e-06,4.3e-08,3.8e-10,5.9e-07,1.7e-15,0.043,5481.0,1.0,1.0,1.0,9.3e-102,1.231e-06,6.5333800017000005e-06,0.33167710773930553,0,0.6606315896878756
8644288,K00137.02,0.014,1.0,0.00064,0.013,5.2e-05,1.1e-07,6.9e-11,8.199999999999999e-15,0.052,5481.0,1.0,1.0,1.0,1.2999999999999999e-101,1.66e-06,0.013692110069008199,0.3362803513766916,0,0.6606315896878756
8644288,K00137.03,7.5e-05,1.0,5.3e-06,6.5e-05,8.5e-13,4.3e-06,2.9e-08,3.0000000000000002e-18,0.018,5481.0,1.0,1.0,1.0,8.100000000000001e-63,8.273e-06,7.462900085000299e-05,0.3316996302879662,0,0.6606315896878756
8506766,K00138.01,0.94,1.0,0.079,0.85,0.0016,0.00043,0.014,8.5e-05,0.126,6727.0,1.0,1.0,1.0,1.6e-101,1.919e-06,0.945115,0.642576804987359,0,0.6606315896878756
8559644,K00139.01,0.0018,1.0,0.00064,0.00086,3.9e-05,1.8e-05,0.00021,4.9e-13,0.057,5929.0,1.0,1.0,1.0,0.0,1.865e-08,0.0017670000004899999,0.33226708047669523,0,0.6606315896878756
8559644,K00139.02,1.0,0.0,2.3e-18,2.9999999999999997e-52,0.0,0.00014,2.2e-30,8.699999999999999e-231,0.012,5929.0,1.0,1.0,1.0,1.5e-100,1.114e-05,0.0001400000000000023,0.6606315896878756,1,0.6606315896878756
5130369,K00140.01,0.07,1.0,1.8e-08,3.6e-06,0.07,3.5e-07,0.00035,5.6e-13,0.033,9282.0,1.2e-100,1.0,1.0,1.2e-100,2.855e-05,0.07035396800056,0.6881516961752688,1,0.6606315896878756
12105051,K00141.01,0.022,1.0,0.0033,0.018,8.3e-13,0.00017,0.0008,3.6e-14,0.052,5384.0,1.0,1.0,1.0,1.2e-20,3.441e-07,0.022270000000865996,0.3390008227165642,0,0.6606315896878756
4649305,K00143.01,0.2,1.0,0.033,0.17,0.0025,0.00031,0.0011,4e-09,0.052,6824.0,1.0,1.0,1.0,0.0,2.255e-06,0.206910004,0.39973937640713325,0,0.6606315896878756
5383248,K00261.01,0.00026,1.0,2.9e-05,0.00011,3.7e-12,5.1e-09,0.00012,8.200000000000001e-22,0.025,5828.0,1.0,0.56,1.0,0.0,0.0001305,0.0002590051037,0.33176048726472845,0,0.6606315896878756
11807274,K00262.01,1.0,0.0,1.8e-15,2.3e-26,0.0,1.5e-07,1.2e-19,3.2e-280,0.01,6275.0,1.0,0.67,1.0,0.0,2.378e-05,1.5000000180011997e-07,0.6606315896878756,1,0.6606315896878756
10514430,K00263.01,0.057,1.0,4.3e-16,0.00022,0.056,3.4e-10,6.6e-10,1.7e-06,0.015,5496.0,0.2,0.7,0.49,0.28,4.299e-05,0.05622170100000043,0.5408069127183449,0,0.6606315896878756
3097346,K00264.01,0.38,1.0,1.7e-06,1.9e-07,0.34,0.0072,0.033,0.00027,0.01,6174.0,9.9e-99,1.0,1.0,9.9e-99,0.0004216,0.38047189000000003,0.790167043054589,1,0.6606315896878756
12024120,K00265.01,2.2e-07,1.0,2.2e-17,1.3e-09,6.1e-08,1.5e-07,1e-08,8.5e-11,0.009,6118.0,1.0,1.0,1.0,0.0,1.898e-05,2.22385000022e-07,0.33167503169565055,0,0.6606315896878756
